id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
4400200060,20141021T000000,650000,5,2,1910,4667,1,0,0,3,7,1010,900,1908,0,98112,47.6236,-122.306,1230,2545
8078050120,20141210T000000,244000,3,2,1350,8587,1,0,0,3,7,1350,0,1998,0,98022,47.2073,-122.012,1350,8587
1773100922,20141208T000000,315000,3,3.25,1480,983,2,0,0,3,8,1180,300,2013,0,98106,47.5555,-122.363,1330,1062
3041700090,20141111T000000,555565,3,2,1670,11337,1,0,1,4,7,1670,0,1959,0,98033,47.6602,-122.188,2210,11337
475000975,20140522T000000,492000,4,2,1640,5000,2,0,0,3,7,1640,0,1907,1983,98107,47.6662,-122.365,1240,5000
9558200210,20150217T000000,290000,3,1,1240,9300,1,0,0,3,7,1240,0,1954,0,98148,47.4363,-122.333,1250,9300
8151600470,20140804T000000,121800,2,1,940,8384,1,0,0,3,5,940,0,1947,0,98146,47.5065,-122.364,1290,8384
2771604196,20140812T000000,465000,2,1.5,1220,1120,2.5,0,0,3,8,1110,110,2008,0,98199,47.6374,-122.388,2010,3175
770000045,20141024T000000,405600,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000
8887001192,20140620T000000,355000,2,1,1240,27042,1,0,1,3,6,1000,240,1943,0,98070,47.5026,-122.465,2140,20059
3422059257,20140828T000000,326000,5,2.75,2166,6342,2,0,0,3,8,2166,0,2013,0,98042,47.3461,-122.152,2474,5948
6021501320,20140930T000000,450000,2,1,1030,4365,1,0,0,3,7,1030,0,1942,0,98117,47.6875,-122.387,1420,4268
8943600430,20150423T000000,389950,3,2.5,2283,3996,2,0,0,3,8,2283,0,2008,0,98031,47.4221,-122.192,1760,3992
3579700080,20140905T000000,383000,4,1.75,1830,11090,1,0,0,3,7,1060,770,1962,0,98028,47.7333,-122.246,1990,10917
622069006,20140820T000000,1500000,4,5.5,6550,217374,1,0,0,3,11,5400,1150,2006,0,98058,47.4302,-122.095,4110,50378
2600130020,20141106T000000,778000,3,3,2630,10156,1,0,0,4,9,2630,0,1987,0,98006,47.5481,-122.156,2660,10455
6804600260,20140603T000000,420000,3,1.75,1660,9600,1,0,0,3,8,1380,280,1981,0,98011,47.7601,-122.167,2030,9500
5562100325,20141125T000000,305000,2,1,1000,8212,1,0,0,4,7,1000,0,1947,0,98133,47.7444,-122.341,1620,8214
425000065,20141021T000000,180000,2,1,1150,5695,1,0,0,4,6,1150,0,1958,0,98056,47.4989,-122.171,1150,5695
2843200085,20150217T000000,260000,3,1,1910,8710,1,0,0,3,7,1080,830,1954,0,98168,47.5038,-122.3,1460,8944
522059062,20141105T000000,372000,4,2.75,2330,14175,1,0,0,3,7,1800,530,1980,0,98031,47.4193,-122.194,1480,10125
5104531290,20141124T000000,589450,4,2.5,3190,7941,2,0,0,3,10,3190,0,2005,0,98038,47.353,-122.002,3190,7255
3426059050,20140520T000000,315000,2,1,790,6969,1,0,0,3,6,790,0,1955,1984,98052,47.6978,-122.164,1380,12196
1370803180,20140808T000000,1776000,3,3.25,3230,7800,2,0,3,3,10,3230,0,2005,0,98199,47.6348,-122.403,3030,6600
9526600250,20150420T000000,800000,4,2.75,3010,7427,2,0,0,3,8,3010,0,2010,0,98052,47.7068,-122.112,3000,4929
1842100160,20140731T000000,513000,5,2,2270,8652,1,0,0,3,7,1150,1120,1965,0,98052,47.6692,-122.151,1950,8050
7935000595,20141008T000000,939000,3,3.5,2450,9248,2,0,4,3,8,1960,490,1933,1993,98136,47.5476,-122.397,2620,10207
7697800170,20150428T000000,270000,3,1.75,1800,9314,2,0,0,3,8,1800,0,1979,0,98011,47.7762,-122.198,2100,9658
1561930020,20140522T000000,430000,4,3,3220,8936,2,0,0,3,9,2450,770,1990,0,98031,47.4208,-122.213,2810,10500
2193310320,20150306T000000,595000,4,2.5,2330,7064,1,0,0,4,8,1780,550,1984,0,98052,47.6955,-122.097,1740,8075
1934800142,20141203T000000,375000,2,1.5,1050,1046,2,0,0,3,8,960,90,2007,0,98122,47.6028,-122.309,1470,1768
7312100010,20150302T000000,410000,4,2.5,2240,4447,2,0,0,3,7,2240,0,2006,0,98059,47.4868,-122.159,2000,3800
9413600010,20150206T000000,637500,3,1.75,1680,10685,1,0,0,4,7,1680,0,1966,0,98033,47.6556,-122.193,3340,10390
9558020240,20150320T000000,475000,5,2.75,3080,6600,2,0,0,3,9,3080,0,2002,0,98058,47.4501,-122.122,3080,6600
5104531640,20150323T000000,585000,4,3,3400,5100,2,0,0,3,9,3400,0,2006,0,98038,47.3548,-122.002,3400,5672
3332000615,20150422T000000,389000,3,1,1330,3740,1.5,0,0,3,6,1330,0,1903,0,98118,47.5502,-122.274,1330,5053
3356403400,20140724T000000,159000,3,1,1360,20000,1,0,0,4,7,1360,0,1953,0,98001,47.2861,-122.253,1530,9997
4167100240,20150310T000000,252000,3,1.75,1440,16819,1.5,0,0,4,6,1440,0,1925,0,98023,47.3318,-122.373,1560,12376
424069206,20150112T000000,835000,4,2.5,2950,48351,2,0,0,3,10,2950,0,1986,0,98075,47.5938,-122.048,2870,34417
2493200015,20140620T000000,380000,3,1.5,1520,4288,1,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288
3362401815,20140930T000000,764000,3,2,1420,4080,1.5,0,0,5,8,1420,0,1904,0,98103,47.6801,-122.348,1220,3060
8899200570,20150311T000000,280000,3,2.25,1900,7800,1,0,0,4,8,1390,510,1977,0,98055,47.4545,-122.208,1730,7800
3826000560,20141002T000000,173000,2,1,1740,8100,1,0,0,3,6,1050,690,1947,0,98168,47.4942,-122.304,960,8100
5104510240,20140519T000000,339000,4,2.5,1830,8601,2,0,0,3,7,1830,0,2003,0,98038,47.3576,-122.016,1830,5184
2767604067,20140820T000000,530000,3,3.25,1510,1125,3,0,0,3,8,1510,0,2006,0,98107,47.6711,-122.39,1390,1174
5412100920,20141203T000000,250000,4,2.75,1830,6643,2,0,0,3,8,1830,0,2001,0,98001,47.2601,-122.286,2400,6472
3298600850,20141216T000000,235000,3,1.75,1370,14030,1,0,0,4,8,1370,0,1977,0,98092,47.2969,-122.163,2100,15260
114100314,20150318T000000,285000,3,1.5,1480,7117,1,0,0,3,7,1170,310,1960,0,98028,47.7766,-122.248,2230,14775
3592500985,20150504T000000,880000,4,2.5,2350,4675,2,0,0,3,9,2150,200,1923,0,98112,47.6344,-122.305,2240,3848
4036400040,20150209T000000,648000,5,2.5,2210,10772,1,0,2,3,9,1430,780,1964,0,98155,47.7383,-122.288,2720,9858
6204000040,20140610T000000,608000,4,2.75,2490,9714,1,0,0,4,8,1400,1090,1983,0,98011,47.7496,-122.201,2060,15300
1277000020,20140812T000000,915000,4,2.5,3210,8532,2,0,0,3,10,3210,0,1998,0,98007,47.625,-122.144,2950,6753
9558000100,20140520T000000,405000,5,2.5,2430,4781,2,0,0,3,9,2430,0,2001,0,98058,47.4487,-122.117,2420,4770
9358000650,20150423T000000,399950,2,0.75,1330,2856,1,0,0,4,7,930,400,1916,0,98126,47.5671,-122.37,1330,2856
745530040,20140911T000000,845950,5,2.75,4450,9600,2,0,0,3,9,3650,800,2014,0,98011,47.7336,-122.21,4000,9750
4221270350,20150323T000000,650000,3,2.5,2320,5284,2,0,0,3,8,2320,0,2004,0,98075,47.591,-122.017,2320,4383
6385900090,20141103T000000,277500,4,2.25,1660,7184,1,0,0,3,7,1110,550,1963,0,98188,47.4678,-122.294,1640,7200
4443800555,20140716T000000,667000,3,1.75,1770,3880,1,0,0,3,8,1300,470,1963,0,98117,47.6846,-122.392,1430,3880
6046400755,20150511T000000,475000,5,1.75,2020,5100,1.5,0,0,5,7,1320,700,1911,0,98103,47.6915,-122.345,1130,5100
4022902050,20150415T000000,457000,4,2.5,2200,10800,1,0,0,3,8,1500,700,1964,0,98155,47.7711,-122.288,2280,10800
125039021,20140924T000000,575000,2,1,1230,2726,1.5,0,0,3,7,880,350,1920,0,98117,47.6815,-122.359,1710,3750
7954300620,20150413T000000,555000,4,2.5,2450,5079,2,0,0,3,9,2450,0,2001,0,98056,47.5214,-122.191,2690,6675
6073240060,20141002T000000,580000,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004
4083302915,20140917T000000,599950,2,1,1150,3775,1,0,0,3,7,1150,0,1917,0,98103,47.6539,-122.329,2240,3753
9465910310,20140919T000000,550000,4,2.5,2810,7549,2,0,0,3,9,2810,0,1992,0,98072,47.7441,-122.173,2750,7642
3222049024,20140522T000000,361000,3,1,1100,4046,1.5,0,4,4,6,1100,0,1922,0,98198,47.344,-122.331,2550,7847
7922710320,20150316T000000,530000,3,1.75,1520,9605,1,0,0,3,7,1520,0,1975,0,98052,47.667,-122.142,2040,9900
9550200155,20150407T000000,887200,3,1,1400,5100,1.5,0,0,3,7,1400,0,1900,0,98103,47.6677,-122.333,1740,3060
7852180560,20150424T000000,403000,3,2.5,1700,4125,2,0,0,3,7,1700,0,2004,0,98065,47.5305,-121.854,1970,4105
2324800110,20140612T000000,699000,4,2.5,3280,27441,2,0,0,3,9,3280,0,1996,0,98053,47.6711,-122.012,3200,26960
3275850180,20140602T000000,675000,3,2.25,2610,9002,2,0,0,3,9,2610,0,1988,0,98052,47.6909,-122.104,2320,8306
6450301835,20140705T000000,459500,3,1.75,1470,4950,1,0,0,3,7,1030,440,1984,0,98133,47.7325,-122.337,1100,5250
2767603215,20140516T000000,490000,3,2,1450,2400,1.5,0,0,3,8,1450,0,1900,2003,98107,47.6726,-122.381,1450,4275
5316100820,20150122T000000,1195000,3,3,2350,1620,2,0,0,3,9,1560,790,2001,0,98112,47.6308,-122.279,2000,4380
2228900270,20150212T000000,302000,2,1,1010,6000,1,0,0,4,6,1010,0,1944,0,98133,47.771,-122.353,1610,7313
1321740260,20141015T000000,349900,4,2.75,2530,13474,2,0,0,4,8,2530,0,1994,0,98023,47.289,-122.344,2490,13140
3438500192,20140929T000000,285000,3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350
4458300190,20150424T000000,875000,3,2.5,1690,10592,1,0,0,3,8,1690,0,1973,2009,98040,47.58,-122.231,2260,9945
1890000169,20140903T000000,545000,3,2.5,1280,1845,3,0,0,3,8,1280,0,2009,0,98105,47.662,-122.324,1450,1889
192450300,20140919T000000,309950,3,1.5,1200,15606,1,0,0,3,7,1200,0,1985,0,98045,47.4752,-121.755,1210,15606
8651442440,20141023T000000,164000,4,1,1530,4875,2,0,0,3,7,1530,0,1977,0,98042,47.3638,-122.091,1470,4875
3034200275,20140817T000000,380000,3,1.75,1240,8611,1,0,0,4,7,1240,0,1973,0,98133,47.7175,-122.331,1700,8037
2205500335,20140807T000000,420000,4,1.75,1940,11500,1,0,0,4,7,1090,850,1955,0,98006,47.5774,-122.147,1700,8360
1782000130,20140523T000000,383000,3,1,1800,5612,1,0,0,4,7,1200,600,1942,0,98126,47.525,-122.378,1450,5250
6163901913,20140722T000000,451000,5,3,2260,6508,1,0,0,3,7,1330,930,2003,0,98155,47.7508,-122.322,1940,9450
7796450200,20140515T000000,256883,3,2.5,1690,5025,2,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001
2402100895,20140625T000000,640000,33,1.75,1620,6000,1,0,0,5,7,1040,580,1947,0,98103,47.6878,-122.331,1330,4700
5054800110,20141016T000000,238000,5,2.25,2240,9652,2,0,0,3,7,2240,0,1990,0,98055,47.4249,-122.211,2180,11644
5104510720,20141210T000000,360000,4,2.5,2000,5500,2,0,0,3,8,2000,0,2003,0,98038,47.3552,-122.014,2000,5512
4359100050,20150330T000000,244000,3,1.5,1360,9625,1,0,0,3,7,1360,0,1963,0,98030,47.3799,-122.211,1890,9625
8651410950,20150430T000000,216500,2,1,1060,5200,1,0,0,3,6,1060,0,1969,0,98042,47.3688,-122.08,910,5200
1759701600,20140512T000000,465000,3,1.5,2020,11358,1,0,0,4,6,1190,830,1956,0,98033,47.6641,-122.185,2370,9520
3738000070,20150309T000000,1712750,5,2.5,2660,6572,1,0,0,5,9,1960,700,1959,0,98039,47.6176,-122.223,3960,14595
8651443360,20141106T000000,195700,3,1,1120,5200,1,0,0,5,7,1120,0,1976,0,98042,47.3638,-122.088,1690,5200
5437810320,20141117T000000,269950,3,1.5,1950,7560,1,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941
2215500220,20140923T000000,525000,4,1.5,1580,6360,1.5,0,0,3,7,1290,290,1945,0,98115,47.6873,-122.286,1690,6360
1176001124,20150224T000000,598950,3,2.5,1480,1531,3,0,0,3,8,1480,0,2014,0,98107,47.669,-122.402,1530,1321
710300010,20150127T000000,680000,4,2.75,2720,54048,2,0,0,3,8,2720,0,1985,0,98072,47.7181,-122.089,2580,37721
7284900030,20140522T000000,850000,4,3.25,3090,6744,2,0,4,3,9,3090,0,1923,2015,98177,47.768,-122.388,2020,6656
5196410260,20150422T000000,1000000,3,2.5,3180,10492,2,0,2,3,10,3180,0,1991,0,98052,47.655,-122.124,3000,9812
6979900370,20141114T000000,574000,4,2.5,3240,22795,2,0,0,3,8,3240,0,1998,0,98053,47.6329,-121.969,2570,29761
7960100260,20140701T000000,349500,3,2,1270,3600,1,0,0,3,7,1270,0,1963,0,98122,47.6099,-122.297,1660,3600
3205500160,20141226T000000,524000,4,1,1980,7015,1,0,0,3,7,1260,720,1973,0,98034,47.7204,-122.18,1570,7626
3821200050,20140604T000000,119500,3,1,1170,11000,1,0,0,2,6,1170,0,1980,0,98019,47.7346,-121.983,1590,10894
510003085,20140623T000000,660000,3,3.25,1980,2850,3,0,0,3,7,1980,0,1987,0,98103,47.6597,-122.331,1630,4560
7340600827,20140516T000000,239950,5,1,1460,6032,2,0,0,4,6,1460,0,1941,0,98168,47.487,-122.282,1060,10300
5700001055,20140915T000000,765000,4,1,2520,5500,1.5,0,0,5,8,1820,700,1912,0,98144,47.5785,-122.292,2350,5000
3644100101,20140707T000000,374000,2,1.5,1260,1575,2,0,0,3,7,1260,0,2001,0,98144,47.5914,-122.295,1220,1740
1025039168,20140923T000000,290000,1,0.75,740,1284,1,0,0,4,6,740,0,1928,0,98107,47.6741,-122.406,1430,3988
1843100070,20150210T000000,372000,4,2.75,2610,8967,2,0,0,4,8,2610,0,1990,0,98042,47.3747,-122.124,2390,7852
892000025,20140710T000000,114975,2,1,740,6250,1,0,0,3,6,740,0,1942,0,98146,47.506,-122.335,980,6957
2564900020,20140924T000000,465000,4,2.25,2100,7350,2,0,0,3,8,2100,0,1979,0,98033,47.7019,-122.171,1780,7350
3522059196,20140627T000000,355000,3,1.75,2040,22693,1,0,0,4,8,2040,0,1980,0,98042,47.3519,-122.14,1950,6280
9541600350,20150120T000000,831000,3,2.25,2240,8800,1,0,0,5,8,2240,0,1957,0,98005,47.5937,-122.172,2240,8800
1777600230,20140506T000000,610000,4,3,2450,10117,1,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132,2530,10125
2044500213,20140617T000000,310000,4,2,1870,6000,1.5,0,0,3,7,1870,0,1956,0,98125,47.7155,-122.315,1520,7169
3821700038,20141001T000000,305000,3,3,1290,1112,3,0,0,3,7,1290,0,2008,0,98125,47.7282,-122.296,1230,9000
1338800280,20140929T000000,1457000,4,1.5,2650,6900,2,0,0,4,9,2400,250,1909,0,98112,47.6275,-122.305,2420,6900
1858600012,20140605T000000,310000,4,2.25,2192,12128,2,0,0,3,8,2192,0,2006,0,98030,47.3644,-122.2,1914,4649
1568100300,20140917T000000,350000,6,4.5,3500,8504,2,0,0,3,7,3500,0,1980,0,98155,47.7351,-122.295,1550,8460
739000035,20150116T000000,291970,1,1,680,21727,1,0,0,3,5,680,0,1952,1995,98058,47.446,-122.175,1470,19406
3447000060,20141008T000000,577500,3,1.75,2140,13286,1,0,0,4,8,1220,920,1964,0,98006,47.5722,-122.128,2250,13286
3335000025,20141112T000000,468000,3,2,1570,6300,1,0,0,3,7,820,750,1953,2005,98118,47.5565,-122.275,1510,4281
5087900040,20141017T000000,350000,4,2.75,2500,5995,2,0,0,3,8,2500,0,2008,0,98042,47.3749,-122.107,2530,5988
2491200675,20140912T000000,500000,3,2,1550,6394,1.5,0,0,5,8,1550,0,1918,0,98126,47.5222,-122.379,1440,6387
1678400105,20150212T000000,339000,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,2850,6867
871001980,20140506T000000,910000,3,3.5,3020,4082,2,0,0,3,9,2080,940,1954,2004,98199,47.651,-122.409,2060,5102
8818900250,20140507T000000,530000,3,1,1340,4284,1,0,0,3,7,1080,260,1910,0,98105,47.6633,-122.324,1960,4080
2874600335,20140530T000000,560000,3,1.5,2000,7350,1,0,0,3,8,2000,0,1953,0,98177,47.7061,-122.368,1890,6960
2254501440,20150421T000000,546000,4,3,1790,3600,1.5,0,0,3,8,1790,0,1901,0,98122,47.6117,-122.313,1770,3119
7015200136,20150503T000000,1000000,5,1,2010,5210,1.5,0,0,3,9,1890,120,1927,0,98119,47.6501,-122.37,2330,5000
2123049502,20140623T000000,215000,3,2,1340,8505,1,0,0,3,6,1340,0,1931,0,98168,47.4727,-122.297,1370,9000
3066400710,20150407T000000,720000,3,2.5,2520,10012,2,0,0,3,10,2520,0,1987,0,98074,47.6295,-122.051,2680,10071
6076500364,20140910T000000,375000,3,1.5,1630,16170,1,0,0,3,7,1630,0,1988,0,98034,47.7104,-122.235,1630,9931
3331500121,20150210T000000,342888,2,1,790,5150,1,0,0,4,6,790,0,1948,0,98118,47.5528,-122.272,1460,5150
1552510160,20141030T000000,488500,3,2.75,1820,9490,2,0,0,3,7,1820,0,1994,0,98011,47.7481,-122.178,1950,8851
8651610240,20141119T000000,839900,4,2.5,3420,7462,2,0,0,3,9,3420,0,2002,0,98074,47.6388,-122.064,3080,8031
9545230280,20140507T000000,560000,3,2,1860,13374,1,0,0,3,8,1860,0,1985,0,98027,47.5397,-122.054,1960,9797
808300180,20150211T000000,454000,4,2.5,3040,12522,2,0,0,3,7,3040,0,2000,0,98019,47.7247,-121.959,2490,9742
5490210510,20140922T000000,500000,3,1.75,1530,14633,1,0,0,3,7,1100,430,1977,0,98052,47.6949,-122.119,1780,8100
3793501400,20140820T000000,397000,4,2.5,3000,8584,2,0,0,3,7,3000,0,2003,0,98038,47.369,-122.032,2610,7570
5149300100,20140818T000000,304999,4,2.25,2270,9600,1,0,0,3,7,1290,980,1976,0,98023,47.3261,-122.355,1930,15000
253600160,20140530T000000,384950,3,2.5,1860,3690,2,0,0,3,7,1860,0,2000,0,98028,47.776,-122.239,1870,4394
1223089016,20140718T000000,325000,3,2.25,2450,49658,1,0,0,3,7,1770,680,1978,0,98045,47.486,-121.726,1340,121097
4083301645,20141024T000000,525000,3,1,1550,6840,1.5,0,0,3,7,1550,0,1918,0,98103,47.6572,-122.335,2370,4560
9475960050,20140620T000000,565000,4,2.75,3260,4900,2,0,0,3,9,3260,0,2013,0,98059,47.4812,-122.123,3260,6132
921059161,20140623T000000,320000,4,1.5,1890,43560,1,0,0,4,8,1890,0,1974,0,98092,47.3267,-122.166,2376,5820
8805400010,20150226T000000,275500,3,1,1060,7246,1,0,0,4,6,1060,0,1981,0,98056,47.4936,-122.165,1090,6694
1934800087,20140626T000000,446000,2,1.5,1370,1221,2,0,0,3,8,1080,290,2008,0,98122,47.6039,-122.307,1560,2081
3303980210,20150427T000000,1115000,4,3.75,4040,14212,2,0,0,3,11,4040,0,2002,0,98059,47.5189,-122.147,3940,14212
1695900060,20150511T000000,535000,4,1,1610,2982,1.5,0,0,4,7,1610,0,1925,0,98144,47.587,-122.294,1610,4040
2330000015,20140826T000000,740000,6,2.25,3140,10250,1,0,0,4,8,1570,1570,1959,0,98005,47.6116,-122.169,2320,10250
9523102420,20140922T000000,535000,1,1,920,5000,1,0,3,4,7,920,0,1906,0,98103,47.6748,-122.352,1890,5000
6071700020,20140827T000000,515000,3,2.25,1640,8400,1,0,0,4,8,1640,0,1962,0,98006,47.5484,-122.172,2110,8400
6929602721,20150408T000000,95000,2,1,960,7000,1,0,0,3,4,960,0,1918,0,98198,47.3864,-122.307,1850,8120
621069113,20141218T000000,200000,3,1.5,1090,10454,1,0,0,3,6,1090,0,1963,0,98042,47.3425,-122.082,1230,12196
4136920030,20140524T000000,347000,4,1.5,2670,10026,2,0,0,3,8,2670,0,1996,0,98092,47.2659,-122.215,2420,11900
5101407350,20140925T000000,399000,2,1,1120,8661,1,0,0,3,7,1120,0,1946,0,98125,47.7034,-122.307,1470,7205
1346300035,20140626T000000,1990000,5,3,4480,5000,2.5,0,0,5,12,3420,1060,1902,0,98112,47.6275,-122.315,3220,5600
1794501390,20150501T000000,1190000,3,1.5,2540,2700,2,0,0,4,8,1630,910,1922,0,98119,47.637,-122.361,2520,5400
2924069132,20140527T000000,527500,3,1.75,2310,78844,1,0,0,3,8,1760,550,1977,0,98027,47.5406,-122.066,2830,6230
2759800110,20141031T000000,485000,3,2.5,1840,8250,1,0,1,3,8,1340,500,1958,0,98177,47.7767,-122.378,1970,7920
7660100309,20141226T000000,353500,3,2.5,1260,972,2,0,0,3,8,840,420,2008,0,98144,47.5872,-122.316,1270,925
3626039228,20140918T000000,408000,3,1,1380,7015,1.5,0,0,4,7,1380,0,1925,0,98117,47.6987,-122.36,1160,6700
7955080300,20140714T000000,269950,3,2.5,1520,8720,1,0,0,3,7,1080,440,1981,0,98058,47.4267,-122.157,1720,7551
2025069025,20150429T000000,895000,4,3,3570,10273,1.5,0,3,3,9,2630,940,1935,2007,98074,47.6394,-122.077,3640,15324
251610020,20150508T000000,1580000,4,2.75,3480,19991,2,0,2,4,10,2630,850,1979,0,98004,47.6354,-122.214,3770,20271
7100000135,20140520T000000,330000,2,1,860,8308,1,0,0,4,7,860,0,1948,0,98146,47.5075,-122.377,1310,8308
3303980140,20150402T000000,1150000,4,3,4160,13170,2,0,0,3,11,3040,1120,2001,0,98059,47.5182,-122.149,3780,13148
5273200080,20140929T000000,619950,2,1,1520,5400,1,0,0,3,7,920,600,1951,0,98115,47.6796,-122.279,1600,5400
5589300145,20140527T000000,415000,3,2.25,1950,8868,1,0,0,3,7,1350,600,1964,0,98155,47.7538,-122.312,1300,8880
2826049098,20141204T000000,622100,4,2.5,2280,14290,1.5,0,0,4,7,1510,770,1942,0,98125,47.7054,-122.297,2140,9890
5437400630,20141016T000000,625000,4,2.25,1920,8259,2,0,0,4,8,1920,0,1979,0,98027,47.5616,-122.088,2030,8910
686100380,20141027T000000,472000,5,2,2030,9804,1,0,0,3,7,1110,920,1963,0,98008,47.6297,-122.114,1930,7990
7841300505,20141027T000000,430000,4,3.75,2452,4800,2,0,0,3,7,2452,0,1936,1994,98055,47.4744,-122.213,1180,4800
9542850320,20140725T000000,790000,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004
1023059324,20140623T000000,235000,3,1,1170,11100,1,0,0,4,6,1170,0,1968,0,98059,47.4954,-122.164,2080,8481
9557300560,20140508T000000,530000,3,1.75,1980,6760,1,0,0,4,8,1980,0,1973,0,98008,47.6398,-122.113,2120,7280
4449800315,20140620T000000,412000,2,1,1260,3960,1,0,0,3,6,690,570,1925,0,98117,47.6899,-122.391,1250,3960
2655500241,20140814T000000,1699000,3,3.25,4160,35153,3,0,2,3,12,3690,470,2001,0,98040,47.5749,-122.214,3290,11533
2026049097,20141125T000000,431750,2,2,1400,10052,1,0,0,3,8,1400,0,1957,0,98125,47.7262,-122.316,1400,8785
4012800010,20140506T000000,360000,4,2,2680,18768,1,0,0,5,8,2680,0,1965,0,98001,47.3182,-122.279,1230,15750
2787720300,20150319T000000,410000,3,1.75,1880,8424,1,0,0,4,7,1380,500,1977,0,98059,47.5116,-122.161,1970,8523
8100000080,20140813T000000,224400,3,1.75,1070,7200,1,0,0,3,7,1070,0,1994,0,98010,47.3129,-122.023,1280,7200
3723800409,20140507T000000,568000,3,2,2350,5080,1.5,0,0,3,8,1780,570,1929,0,98118,47.5516,-122.263,1700,5080
7186800105,20150112T000000,236500,4,1,2140,4217,1.5,0,0,3,6,1320,820,1925,0,98118,47.5484,-122.287,1720,5413
7877400245,20140718T000000,193000,3,1,960,10761,1,0,0,4,6,960,0,1962,0,98002,47.2819,-122.224,960,10761
1722059235,20140703T000000,304900,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088
9376301111,20140630T000000,457000,3,2.5,1220,1330,2,0,0,3,8,1010,210,2008,0,98117,47.6904,-122.37,1360,3750
5067400032,20141205T000000,550000,3,2.5,3070,14400,1,0,3,5,9,1720,1350,1985,0,98198,47.3716,-122.321,2020,18211
2741100800,20140708T000000,315000,2,1,1080,2674,1,0,0,4,6,720,360,1919,0,98108,47.5595,-122.317,1250,5000
3630180470,20150205T000000,800000,4,2.75,3250,5500,2,0,0,3,9,3250,0,2007,0,98027,47.5398,-121.997,3920,6000
7228501745,20150219T000000,935000,4,2,1220,7489,2,0,0,3,7,1220,0,1903,0,98122,47.6133,-122.306,1220,3750
3488300085,20140919T000000,435000,2,1,720,5600,1,0,0,4,7,720,0,1920,0,98116,47.5641,-122.391,1330,5600
7977201707,20140523T000000,526000,3,1.75,1680,3420,1,0,0,3,7,960,720,1992,0,98115,47.6854,-122.291,1680,4080
1643500072,20140905T000000,375000,4,2.25,1450,7245,1,0,0,5,7,1450,0,1950,1983,98133,47.7643,-122.343,1660,7800
3810000843,20150427T000000,345000,5,1.75,2840,12870,2,0,2,4,7,2840,0,1925,0,98178,47.4961,-122.235,2170,9612
408100110,20140612T000000,381000,3,1.75,1800,6000,1,0,0,5,6,900,900,1950,0,98155,47.7505,-122.317,1060,6628
1795920250,20150227T000000,637000,3,2.25,2200,7355,2,0,0,4,8,2200,0,1986,0,98052,47.7266,-122.103,2290,7868
2768100512,20150422T000000,659000,2,2.5,1450,1213,2,0,0,3,9,1110,340,2015,0,98107,47.6692,-122.372,1620,1456
1023089019,20140730T000000,452000,5,1.75,1830,47916,1.5,0,0,3,6,1830,0,1948,0,98045,47.4881,-121.777,2010,13135
7883607520,20140508T000000,230000,3,1.75,950,6000,1,0,0,3,6,790,160,1939,0,98108,47.5271,-122.316,1360,6000
1823059106,20150428T000000,288250,3,1.75,2110,15400,1,0,0,3,7,1380,730,1963,0,98178,47.4861,-122.226,2110,9800
3395040580,20141023T000000,310000,3,2.25,1590,3056,2,0,0,3,7,1590,0,2001,0,98108,47.5432,-122.293,1540,2890
1523049188,20150430T000000,84000,2,1,700,20130,1,0,0,3,6,700,0,1949,0,98168,47.4752,-122.271,1490,18630
